comuna,tipo,fecha,descripcion
Santiago,Peligro,2025-04-21T19:04:28.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:44:24.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Policía,2025-04-22T03:24:33.000Z,"Bellavista"
Santiago,Peligro,2025-04-21T14:16:48.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Corte de ruta,2025-06-29T22:26:42.921Z,"Av. Santa María"
Santiago,Congestión,2025-04-22T03:26:47.000Z,"María Teresa"
Santiago,Peligro,2025-04-21T15:12:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:20:07.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:01:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-22T03:25:16.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-21T19:13:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:23:55.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:04:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:01:07.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:05:23.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-22T03:27:16.000Z,"Marcoleta"
Santiago,Policía,2025-04-22T03:28:43.000Z,"Eleuterio Ramírez"
Santiago,Peligro,2025-04-21T15:50:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:53:56.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:21:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:16:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:23:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:39:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:04:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:06:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-22T03:32:46.000Z,"Av. Manuel Antonio Matta"
Santiago,Policía,2025-04-22T03:31:42.000Z,"Av. Matucana"
Independencia,Otro,2025-06-29T22:26:42.921Z,"Av. Santa María"
Recoleta,Otro,2025-06-29T22:26:42.921Z,"Fariña"
Providencia,Otro,2025-06-29T22:26:42.922Z,"General Bustamante"
Santiago,Otro,2025-06-29T22:26:42.922Z,"Salvador Sanfuentes"
Independencia,Otro,2025-06-29T22:26:42.922Z,"Av. Santa María"
Quinta Normal,Otro,2025-06-29T22:26:42.922Z,"Gaspar de Orense"
Santiago,Peligro,2025-04-21T14:25:36.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Corte de ruta,2025-06-29T22:26:42.922Z,"Av. Santa María"
Estación Central,Otro,2025-06-29T22:26:42.922Z,"Av. Libertador Bernardo O'Higgins Lateral"
Estación Central,Peligro,2025-06-29T22:26:42.922Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-21T15:19:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:25:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:20:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:40:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:04:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:33:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:30:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:29:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:10:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:22:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T04:15:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:09:02.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Corte de ruta,2025-06-29T22:26:42.922Z,"Retorno a Providencia"
Providencia,Policía,2025-04-22T03:37:51.000Z,"Santa Isabel"
Santiago,Peligro,2025-04-22T03:35:37.000Z,"República"
Santiago,Peligro,2025-04-21T15:50:33.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:55:50.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Otro,2025-06-29T22:26:42.922Z,"Fariña"
Santiago,Peligro,2025-04-21T14:27:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-17T03:52:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:40:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T22:57:29.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:26:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T13:40:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-08T00:49:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:20:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:41:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:43:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:46:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:40:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:14:36.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:26:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:53:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:57:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:30:20.000Z,"Av. Libertador Bernardo O'Higgins"
Lo Prado,Otro,2025-06-29T22:26:42.922Z,"Camino de Loyola"
Santiago,Peligro,2025-06-29T22:26:42.922Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:20:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:35:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:25:28.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:44:23.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:06:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:49:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:54:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:45:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:14:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:31:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T04:38:23.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:11:34.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Peligro,2025-06-29T22:26:42.922Z,"Av. Joaquín Walker Martínez"
Santiago,Peligro,2025-04-21T17:58:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:36:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:36:40.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:49:29.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:53:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:56:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:21:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:55:51.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:59:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:38:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:56:49.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-22T03:54:58.000Z,"San Martín"
Estación Central,Peligro,2025-04-22T03:55:37.000Z,"Jotabeche"
Santiago,Peligro,2025-04-21T04:32:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:49:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:07:49.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:30:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:31:56.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T04:39:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:13:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:57:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:03:40.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:55:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:00:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:38:28.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-08T00:53:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:33:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:51:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:13:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:02:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:45:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:32:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:36:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:17:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:06:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:02:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:21:52.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:39:51.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:54:35.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Policía,2025-06-29T22:26:42.922Z,"Domínica"
Santiago,Peligro,2025-04-20T02:50:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:34:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:37:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T05:02:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:06:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:05:14.000Z,"Av. Libertador Bernardo O'Higgins"
Lo Prado,Otro,2025-06-29T22:26:42.923Z,"Av. San Pablo"
Independencia,Corte de ruta,2025-06-29T22:26:42.923Z,"Av. Santa María"
Estación Central,Peligro,2025-06-29T22:26:42.923Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-21T17:38:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:48:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:54:44.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Policía,2025-06-29T22:26:42.923Z,"Domínica"
Santiago,Peligro,2025-06-29T22:26:42.923Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:03:33.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:37:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T05:14:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:22:21.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Corte de ruta,2025-06-29T22:26:42.923Z,"Retorno a Providencia"
Santiago,Peligro,2025-04-21T16:01:19.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Peligro,2025-06-29T22:26:42.923Z,"Av. Joaquín Walker Martínez"
Santiago,Peligro,2025-04-21T18:09:25.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Otro,2025-06-29T22:26:42.923Z,"Av. Santa María"
Santiago,Otro,2025-06-29T22:26:42.923Z,"Salvador Sanfuentes"
Estación Central,Otro,2025-06-29T22:26:42.923Z,"Av. 5 de Abril"
Providencia,Otro,2025-06-29T22:26:42.923Z,"General Bustamante"
Santiago,Peligro,2025-04-21T15:07:48.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-22T04:18:33.000Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-19T23:01:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:22:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:40:52.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:58:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:58:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:16:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:51:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:38:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:41:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:22:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:02:13.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Otro,2025-06-29T22:26:42.923Z,"Av. Poeta Pedro Prado"
Santiago,Peligro,2025-04-21T15:09:35.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:22:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:42:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T05:16:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:59:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:54:14.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:40:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:04:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:11:56.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:15:56.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:23:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:43:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:59:49.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:56:42.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-22T04:26:36.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:06:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:40:55.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:46:48.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Corte de ruta,2025-06-29T22:26:42.924Z,"Retorno a Providencia"
Santiago,Peligro,2025-04-21T18:12:44.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Otro,2025-06-29T22:26:42.924Z,"Maruri"
Providencia,Otro,2025-06-29T22:26:42.924Z,"Sin descripción"
Santiago,Otro,2025-06-29T22:26:42.924Z,"Cueto"
Santiago,Peligro,2025-04-21T17:43:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:19:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:59:55.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:16:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-06-29T22:26:42.924Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:47:56.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Corte de ruta,2025-06-29T22:26:42.924Z,"Av. Santa María"
Santiago,Peligro,2025-04-21T15:24:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:44:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:00:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:02:40.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:09:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:25:20.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Otro,2025-06-29T22:26:42.924Z,"Salas"
Santiago,Peligro,2025-04-21T17:46:23.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-22T04:40:13.000Z,"San Francisco"
Santiago,Peligro,2025-04-21T15:24:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T05:40:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:02:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:18:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:10:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:42:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:49:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T05:18:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:27:47.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-06-29T22:26:42.924Z,"Radal"
Santiago,Peligro,2025-04-21T18:13:10.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Otro,2025-06-29T22:26:42.924Z,"Autopista Central - Eje Gral. Velásquez"
Santiago,Peligro,2025-04-21T17:47:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:30:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:04:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:52:45.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-22T04:45:45.000Z,"Radal"
Santiago,Peligro,2025-04-21T15:24:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:47:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T05:40:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:10:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:51:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:01:35.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:14:32.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Otro,2025-06-29T22:26:42.924Z,"Villasana"
Santiago,Peligro,2025-04-21T17:47:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:32:33.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:07:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:23:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T05:19:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:34:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:16:34.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Otro,2025-06-29T22:26:42.925Z,"Ramón Carnicer"
Santiago,Peligro,2025-04-21T17:49:38.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:09:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:24:58.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:57:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:42:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:15:51.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Corte de ruta,2025-06-29T22:26:42.925Z,"Retorno a Providencia"
Santiago,Peligro,2025-04-21T18:17:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-06-29T22:26:42.925Z,"Salvador Sanfuentes"
Santiago,Peligro,2025-04-21T15:36:33.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:10:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:10:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:02:41.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Otro,2025-06-29T22:26:42.925Z,"Germán Yungue"
Recoleta,Otro,2025-06-29T22:26:42.925Z,"Santa Filomena"
Santiago,Peligro,2025-04-21T17:49:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:36:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:12:36.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:28:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:20:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T02:51:20.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T19:42:38.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:03:29.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-17T04:10:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:49:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:17:14.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T17:50:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-22T05:18:05.000Z,"Av. Presidente Balmaceda"
Santiago,Peligro,2025-04-19T23:34:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:04:28.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Otro,2025-06-29T22:26:42.925Z,"Gaspar de Orense"
Santiago,Peligro,2025-04-21T17:51:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:38:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:49:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:16:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:25:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T22:13:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:20:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:04:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T16:05:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T18:17:50.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Policía,2025-06-29T22:26:42.925Z,"Joaquín Díaz Garcés"
Santiago,Peligro,2025-04-21T15:46:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T05:47:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-22T05:31:07.000Z,"Arturo Prat"
Santiago,Peligro,2025-04-20T02:53:05.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-06-29T22:26:42.925Z,"Coronel Godoy"
Santiago,Peligro,2025-04-21T18:19:26.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Policía,2025-06-29T22:26:42.926Z,"Joaquín Díaz Garcés"
Estación Central,Otro,2025-06-29T22:26:42.926Z,"Radal"
Santiago,Peligro,2025-04-21T22:15:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-06-29T22:26:42.926Z,"Salvador Sanfuentes"
Santiago,Peligro,2025-04-22T05:35:19.000Z,"Santa Isabel"
Estación Central,Policía,2025-06-29T22:26:42.926Z,"Coronel Godoy"
Providencia,Corte de ruta,2025-06-29T22:26:42.926Z,"Retorno a Providencia"
Quinta Normal,Otro,2025-06-29T22:26:42.926Z,"Edison"
Providencia,Otro,2025-06-29T22:26:42.926Z,"Ramón Carnicer"
Santiago,Peligro,2025-04-21T17:55:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:47:58.000Z,"Av. Libertador Bernardo O'Higgins"
